,chain,project,action,usd_value_out,usd_value_out_pct_share,usd_value_net,usd_value_net_pct_share,address,style,granularity
42749,Ethereum,0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,0x56178a0d5f301baf6cf3e1cd53d9863437345bf9,44309432.802802704,0.0001772270007551316,2748300.377351788,1.3683959233309829e-05,12.0,Dollar-Weighted,project
96257,Ethereum,0xc2ee9eec0ea9bacac29aa13d20d9e58769ce247c,0xc2ee9eec0ea9bacac29aa13d20d9e58769ce247c,44293755.40259788,0.00017716429495092274,44293755.40259788,0.00022054137466712674,1.0,Dollar-Weighted,project
55662,Ethereum,0x7000042970cbbd3c1647f9e095561446d4afc79b,0x7000042970cbbd3c1647f9e095561446d4afc79b,44267192.06544567,0.00017705804803518167,20429784.184210967,0.00010172117146504926,15.0,Dollar-Weighted,project
18293,Ethereum,0x24549e80bb29ad3484d38ec02d9990baf58a4513,0x24549e80bb29ad3484d38ec02d9990baf58a4513,43922749.276511066,0.0001756803602934701,43922749.276511066,0.00021869411199288726,2.0,Dollar-Weighted,project
126441,Ethereum,anyswap_v6,anyswap_v6,43734681.729349494,0.00017492813564931462,43734681.729349494,0.0002177577119291696,87.0,Dollar-Weighted,project
27874,Ethereum,0x37ec4b3fad9cabeaaa10a07abf7f0aba82dff6d5,0x37ec4b3fad9cabeaaa10a07abf7f0aba82dff6d5,43681853.43530536,0.0001747168352666146,43681853.43530536,0.0002174946765535525,1.0,Dollar-Weighted,project
126504,Ethereum,dodo,dodo,43370223.49446573,0.0001734703909709654,12809712.079987206,6.378035652052171e-05,100.0,Dollar-Weighted,project
62717,Ethereum,0x7eb6c83ab7d8d9b8618c0ed973cbef71d1921ef2,0x7eb6c83ab7d8d9b8618c0ed973cbef71d1921ef2,42961276.70759979,0.00017183470285852097,42961276.70759979,0.00021390688002022887,305.0,Dollar-Weighted,project
4046,Ethereum,0x077e819d78c42e530da88b8abf6c320118f6a1bb,0x077e819d78c42e530da88b8abf6c320118f6a1bb,42910729.704799995,0.00017163252708833594,42910729.704799995,0.00021365520333620322,4.0,Dollar-Weighted,project
106141,Ethereum,0xd69b55643aaf538b3e346cea436100e2344f7cb5,0xd69b55643aaf538b3e346cea436100e2344f7cb5,42895726.70643862,0.00017157251872818035,21683734.12861288,0.00010796466655794772,4.0,Dollar-Weighted,project
23492,Ethereum,0x2ebb9a5111fc3e1ce4ec0b10a9f4ea47525c1ee1,0x2ebb9a5111fc3e1ce4ec0b10a9f4ea47525c1ee1,42837175.26518853,0.00017133832714263635,42837175.26518853,0.00021328897118728427,1.0,Dollar-Weighted,project
58387,Ethereum,0x75bd062e8908745f4b519559c3b43f780cd82ec2,0x75bd062e8908745f4b519559c3b43f780cd82ec2,42182447.99999999,0.00016871957663778595,42182447.99999999,0.00021002904324068575,1.0,Dollar-Weighted,project
67974,Ethereum,0x897b425dab19eb886dc6ae2010fe2a0de85308fa,0x897b425dab19eb886dc6ae2010fe2a0de85308fa,42043251.49913106,0.00016816282434365483,40532527.79093106,0.00020181398746833655,38.0,Dollar-Weighted,project
88844,Ethereum,0xb3e45b73401c0acae07751e5c062bf98639c7090,0xb3e45b73401c0acae07751e5c062bf98639c7090,42032209.87590988,0.00016811866052473013,42032209.87590988,0.00020928099823720655,1.0,Dollar-Weighted,project
117190,Ethereum,0xed2f5d2b7ed9067a78fa149ad5b31024a77fd113,0xed2f5d2b7ed9067a78fa149ad5b31024a77fd113,42000949.331157476,0.0001679936259161154,42000949.331157476,0.00020912535003240036,3.0,Dollar-Weighted,project
4453,Ethereum,0x0840ceced9363dbbc63ceae16144c27df47e0072,0x0840ceced9363dbbc63ceae16144c27df47e0072,41961396.58592992,0.00016783542451372985,41961396.58592992,0.00020892841444351075,1.0,Dollar-Weighted,project
94588,Ethereum,0xbf8273b3b48aab5cc2ca325a155b6ddc80f2cf00,0xbf8273b3b48aab5cc2ca325a155b6ddc80f2cf00,41866284.75854848,0.00016745500023752279,41866284.75854848,0.00020845484671444493,2.0,Dollar-Weighted,project
122685,Ethereum,0xf85db42fc79b153eac3725f0382fadaa34bae40a,0xf85db42fc79b153eac3725f0382fadaa34bae40a,41760623.6706516,0.00016703238147397804,41760623.6706516,0.00020792875355838265,3.0,Dollar-Weighted,project
120488,Ethereum,0xf3e5d62a73b5f5db0a20b2de751c403257d6e93c,0xf3e5d62a73b5f5db0a20b2de751c403257d6e93c,41656815.96456426,0.0001666171757888363,30987560.6307713,0.00015428899981441663,18.0,Dollar-Weighted,project
105205,Ethereum,0xd4b69e8d62c880e9dd55d419d5e07435c3538342,0xd4b69e8d62c880e9dd55d419d5e07435c3538342,41450715.40622327,0.00016579282346703404,39755828.006167546,0.00019794675072856442,17.0,Dollar-Weighted,project
97842,Ethereum,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,0xc6093fd9cc143f9f058938868b2df2daf9a91d28,41405844.59659949,0.00016561335109494413,0.0,0.0,1.0,Dollar-Weighted,project
25912,Ethereum,0x33d5b22e5b11af2779bfbf29c43ec3b9287b2120,0x33d5b22e5b11af2779bfbf29c43ec3b9287b2120,41397792.820882,0.0001655811459419801,41397792.820882,0.00020612219609554138,8.0,Dollar-Weighted,project
3805,Ethereum,0x06f6bbe65d594e046971a1a0337c838e454bef33,0x06f6bbe65d594e046971a1a0337c838e454bef33,41283473.48335648,0.0001651238962766971,41283473.48335648,0.00020555299297379763,1.0,Dollar-Weighted,project
44055,Ethereum,0x58a82215fe1874e3e450e2b56171b950aa9ecbfb,0x58a82215fe1874e3e450e2b56171b950aa9ecbfb,41223660.330881186,0.00016488465815180206,41223660.330881186,0.00020525517955178867,3.0,Dollar-Weighted,project
82228,Ethereum,0xa668268d6b9d5f69adb83418a2da2c542cf28c1c,0xa668268d6b9d5f69adb83418a2da2c542cf28c1c,41178304.8688,0.00016470324728725126,1004143.1312000006,4.999691367429471e-06,2.0,Dollar-Weighted,project
17875,Ethereum,0x237b5ad89d6513630b71bbf783c1edcc84fb6aab,0x237b5ad89d6513630b71bbf783c1edcc84fb6aab,41110308.43734762,0.00016443127802820006,39905085.593907624,0.00019868991358031407,2.0,Dollar-Weighted,project
13823,Ethereum,0x1b545e8910d422cefcb3044368f7f3ab7110162c,0x1b545e8910d422cefcb3044368f7f3ab7110162c,40831831.844000004,0.00016331743909374222,40831831.844000004,0.00020330424104262246,2.0,Dollar-Weighted,project
126568,Ethereum,liquity,liquity,40702135.019229956,0.00016279868320346133,40673665.93557425,0.00020251672310577927,124.0,Dollar-Weighted,project
46511,Ethereum,0x5d9b56bbdaf107a1cc3dd2de61e8ea897cc6dde0,0x5d9b56bbdaf107a1cc3dd2de61e8ea897cc6dde0,40610278.85767008,0.00016243128080211294,40610278.85767008,0.00020220111488583825,2.0,Dollar-Weighted,project
123874,Ethereum,0xfacbcde5c01ba8ec136f91843307b9a8691072dc,0xfacbcde5c01ba8ec136f91843307b9a8691072dc,40505402.51239766,0.0001620118008190242,40505402.51239766,0.00020167892901231695,3.0,Dollar-Weighted,project
107573,Ethereum,0xd9a555c9c222fd11782bb23ec15d61d0dda144cb,0xd9a555c9c222fd11782bb23ec15d61d0dda144cb,40255900.0,0.0001610138511916864,40255900.0,0.00020043664041955847,3.0,Dollar-Weighted,project
53647,Ethereum,0x6be545e0c72dfb01c3f62cec2e873e5fe19a34b9,0x6be545e0c72dfb01c3f62cec2e873e5fe19a34b9,40201009.7489281,0.00016079430348022136,40201009.7489281,0.0002001633384311136,2.0,Dollar-Weighted,project
77592,Ethereum,0x9d1f8ba550213c7bf61431c4144fda645abd8adf,0x9d1f8ba550213c7bf61431c4144fda645abd8adf,40193023.020619035,0.00016076235850113842,40193023.020619035,0.0002001235720120244,3.0,Dollar-Weighted,project
88704,Ethereum,0xb3a05562599bc25cbda4687623b6d84a86855cd6,0xb3a05562599bc25cbda4687623b6d84a86855cd6,40193021.679635,0.00016076235313752704,40193021.679635,0.00020012356533518114,2.0,Dollar-Weighted,project
63046,Ethereum,0x7f62d35b22a23f41d9dcfb9ae1926401a3eff6ac,0x7f62d35b22a23f41d9dcfb9ae1926401a3eff6ac,40158424.16871616,0.00016062397147236272,40158424.16871616,0.0001999513021674107,4.0,Dollar-Weighted,project
24979,Ethereum,0x31e9b3373f2ad5d964cad0fd01332d6550cbbde6,0x31e9b3373f2ad5d964cad0fd01332d6550cbbde6,40146798.45,0.00016057747141290905,40146798.45,0.000199893416987799,10.0,Dollar-Weighted,project
99370,Ethereum,0xc8e9e810eb5c39a15332e83be0f85cf9f4a661fa,0xc8e9e810eb5c39a15332e83be0f85cf9f4a661fa,40079707.201776,0.0001603091226675623,0.0,0.0,1.0,Dollar-Weighted,project
47051,Ethereum,0x5ece9a261966c0789ee6f0b80da9dfec718230ae,0x5ece9a261966c0789ee6f0b80da9dfec718230ae,40026121.432,0.00016009479256537344,40026121.432,0.00019929255857788214,2.0,Dollar-Weighted,project
19853,Ethereum,0x276cdba3a39abf9cedba0f1948312c0681e6d5fd,0x276cdba3a39abf9cedba0f1948312c0681e6d5fd,40023002.69335455,0.00016008231836605943,40023002.69335455,0.000199277030183375,169.0,Dollar-Weighted,project
22866,Ethereum,0x2d7231aedc70199401c40bfc61a7560a3ec017de,0x2d7231aedc70199401c40bfc61a7560a3ec017de,39842438.6,0.00015936010572001376,39842438.6,0.0001983779902848163,4.0,Dollar-Weighted,project
63608,Ethereum,0x8096d303499a09f8db6dc50bbd5a48e5aa46ef84,0x8096d303499a09f8db6dc50bbd5a48e5aa46ef84,39820745.364876,0.00015927333803298846,39820745.364876,0.0001982699783122089,2.0,Dollar-Weighted,project
100343,Ethereum,0xcaef38b2d9f003e6023c89a8867b2c9fe5e11af7,0xcaef38b2d9f003e6023c89a8867b2c9fe5e11af7,39804424.16871616,0.00015920805720086819,39804424.16871616,0.00019818871405713308,3.0,Dollar-Weighted,project
67883,Ethereum,0x895031a8ff2612d7d40d89f3969db7ec50f15156,0x895031a8ff2612d7d40d89f3969db7ec50f15156,39791419.44956361,0.00015915604147362275,39791419.44956361,0.00019812396274821841,2.0,Dollar-Weighted,project
108644,Ethereum,0xdbd52af44575d14a4944b9d24fc43f6a0637494c,0xdbd52af44575d14a4944b9d24fc43f6a0637494c,39672831.0,0.00015868171639404219,39672831.0,0.00019753350345099507,1.0,Dollar-Weighted,project
121542,Ethereum,0xf60444fe54ff46ae29053a67e6b0fdd17b15a6b9,0xf60444fe54ff46ae29053a67e6b0fdd17b15a6b9,39659595.124482,0.0001586287760973143,36638349.124482,0.00018242462866387396,15.0,Dollar-Weighted,project
98402,Ethereum,0xc718dbb4748bdb941a60435c86285275dcf80d86,0xc718dbb4748bdb941a60435c86285275dcf80d86,39627424.16871616,0.0001585001000651209,39627424.16871616,0.00019730742000199428,3.0,Dollar-Weighted,project
59430,Ethereum,0x77f33da6046a03ebb0e6d33a26cb49bd738774ff,0x77f33da6046a03ebb0e6d33a26cb49bd738774ff,39584179.443332195,0.00015832713163619995,39584179.443332195,0.0001970921018133107,21.0,Dollar-Weighted,project
105319,Ethereum,0xd4f60a1a59e93368d265c8eedb05741e726c6d25,0xd4f60a1a59e93368d265c8eedb05741e726c6d25,39568442.16233348,0.00015826418632331688,35244866.917972825,0.00017548639372298,5.0,Dollar-Weighted,project
99618,Ethereum,0xc965b39c80108c74c36267125e4c2a8ec73ef802,0xc965b39c80108c74c36267125e4c2a8ec73ef802,39332424.16871616,0.00015732017150554213,39332424.16871616,0.00019583859657676297,2.0,Dollar-Weighted,project
89179,Ethereum,0xb496a588660666002272fa2622d94e0024795d00,0xb496a588660666002272fa2622d94e0024795d00,39223527.6114,0.00015688461164785689,39223527.6114,0.00019529639381637984,6.0,Dollar-Weighted,project
65913,Ethereum,0x855f5981e831d83e6a4b4ebfcadaa68d92333170,0x855f5981e831d83e6a4b4ebfcadaa68d92333170,39214424.16871616,0.0001568482000817106,39214424.16871616,0.00019525106720667042,1.0,Dollar-Weighted,project
113696,Ethereum,0xe6240fb3e83677b10cdc81ea6c22ea9477f218da,0xe6240fb3e83677b10cdc81ea6c22ea9477f218da,39098985.84672242,0.0001563864747495402,39098985.84672242,0.0001946762925913694,1.0,Dollar-Weighted,project
113029,Ethereum,0xe4d63bdfb451227a49b6ddc047d680cc7e84b6cb,0xe4d63bdfb451227a49b6ddc047d680cc7e84b6cb,39032256.12427921,0.0001561195720197656,39032256.12427921,0.0001943440411354922,1.0,Dollar-Weighted,project
51416,Ethereum,0x6782472a11987e6f4a8afb10def25b498cb622db,0x6782472a11987e6f4a8afb10def25b498cb622db,38935603.59733178,0.0001557329853184072,38935603.59733178,0.00019386280216705765,4.0,Dollar-Weighted,project
79176,Ethereum,0xa042452ba17c463e8cd9aa5264c0912bbfe0c86b,0xa042452ba17c463e8cd9aa5264c0912bbfe0c86b,38935543.51207663,0.0001557327449919375,38935543.51207663,0.00019386250299881946,1.0,Dollar-Weighted,project
38100,Ethereum,0x4caab33b374048d87f8e7f383f88bd8f08b93440,0x4caab33b374048d87f8e7f383f88bd8f08b93440,38729643.88804077,0.0001549091963586953,38729643.88804077,0.00019283731591058153,1.0,Dollar-Weighted,project
10743,Ethereum,0x15279d5b79d6263210ffd77791ee0c7855c9fe6b,0x15279d5b79d6263210ffd77791ee0c7855c9fe6b,38713714.05043174,0.00015484548086600261,38713714.05043174,0.0001927580002541738,3.0,Dollar-Weighted,project
77753,Ethereum,0x9d6ca828571c7678c47fb5bffff9bb2b511ab214,0x9d6ca828571c7678c47fb5bffff9bb2b511ab214,38685416.6008408,0.00015473229792045822,38685416.6008408,0.00019261710548524677,2.0,Dollar-Weighted,project
45727,Ethereum,0x5c1481fd6c642d2e33e78b76fd6f338cf360fc26,0x5c1481fd6c642d2e33e78b76fd6f338cf360fc26,38685261.1148334,0.0001547316760140828,37668616.8712434,0.00018755439612388563,9.0,Dollar-Weighted,project
104988,Ethereum,0xd43ee7e3d108e5299a753afce2a60e3afa2e7cba,0xd43ee7e3d108e5299a753afce2a60e3afa2e7cba,38567178.77746603,0.00015425937526072155,38567178.77746603,0.00019202839197771717,3.0,Dollar-Weighted,project
66841,Ethereum,0x873aec97cd7d432534aa138adcfa2376ce6d6b0b,0x873aec97cd7d432534aa138adcfa2376ce6d6b0b,38447023.33963332,0.00015377878260754358,31661499.19045932,0.00015764458199623497,55.0,Dollar-Weighted,project
121515,Ethereum,0xf5f3436a05b5ced2490dae07b86eb5bbd02782aa,0xf5f3436a05b5ced2490dae07b86eb5bbd02782aa,38433308.0,0.0001537239245704667,38433308.0,0.00019136184101535775,4.0,Dollar-Weighted,project
79879,Ethereum,0xa1aeef6169b691c6948267af16fda94a0a727b0f,0xa1aeef6169b691c6948267af16fda94a0a727b0f,37926749.37001481,0.00015169781272429507,37926749.37001481,0.00018883965395781422,2.0,Dollar-Weighted,project
126577,Ethereum,maple,maple,37921137.89697882,0.00015167536819108668,37921137.89697882,0.00018881171408308435,17.0,Dollar-Weighted,project
81404,Ethereum,0xa4ba59edffeb8bf4036907b3cd2bc4da8c90f5c5,0xa4ba59edffeb8bf4036907b3cd2bc4da8c90f5c5,37914385.40668097,0.00015164835986515208,37914385.40668097,0.00018877809301214154,1.0,Dollar-Weighted,project
84435,Ethereum,0xaadab7f17044cd38392adbd8f3f40e4a18dfb2d9,0xaadab7f17044cd38392adbd8f3f40e4a18dfb2d9,37734157.350999005,0.00015092749128841815,37734157.350999005,0.000187880726266143,1.0,Dollar-Weighted,project
